mnist,10,2,1000,2.0,0.0300,ý,ý,14,15,13,10,4,8,9,12,2,1,7,11,3,0,5,6,
mnist,100,2,1000,2.0,0.0300,ý,ý,15,14,10,7,9,8,13,2,4,1,6,12,3,11,0,5,
mnist,1000,2,1000,2.0,0.0300,ý,ý,8,15,7,10,14,9,6,13,2,1,4,0,5,12,11,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,2,5000,1.8571428,0.0060,ý,ý,15,14,13,8,10,2,7,4,9,12,1,11,3,6,0,5,
mnist,100,2,5000,1.8571428,0.0060,ý,ý,15,13,14,2,10,8,7,4,9,1,12,11,6,0,3,5,
mnist,1000,2,5000,1.8571428,0.0060,ý,ý,10,7,14,15,9,8,6,4,13,2,1,11,12,0,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,2,10000,1.75,0.0030,ý,ý,13,15,14,4,8,12,1,10,11,9,2,7,6,3,0,5,
mnist,100,2,10000,1.75,0.0030,ý,ý,15,14,13,2,10,7,8,9,4,1,12,11,6,0,3,5,
mnist,1000,2,10000,1.75,0.0030,ý,ý,14,7,10,8,9,2,13,4,6,1,15,0,12,11,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,2,50000,1.6,0.0006,ý,ý,15,14,13,1,2,4,8,10,12,9,7,11,6,3,5,0,
mnist,100,2,50000,1.6,0.0006,ý,ý,15,14,13,10,8,7,9,2,12,11,4,1,6,0,3,5,
mnist,1000,2,50000,1.6,0.0006,ý,ý,14,15,8,10,9,2,13,4,1,12,11,7,6,0,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,10,1000,2.0,0.0300,ý,ý,15,14,13,8,7,2,4,11,10,1,6,12,9,3,0,5,
mnist,100,10,1000,2.0,0.0300,ý,ý,14,15,10,13,8,4,7,9,2,1,11,12,6,0,3,5,
mnist,1000,10,1000,2.0,0.0300,ý,ý,6,10,15,8,14,7,9,13,1,2,4,0,5,12,11,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,10,5000,1.8571428,0.0060,ý,ý,15,14,13,2,8,7,4,10,1,12,9,11,6,3,0,5,
mnist,100,10,5000,1.8571428,0.0060,ý,ý,14,15,13,10,7,9,2,8,4,1,11,12,6,0,3,5,
mnist,1000,10,5000,1.8571428,0.0060,ý,ý,10,15,9,7,14,8,13,2,4,1,6,0,12,11,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,10,10000,1.75,0.0030,ý,ý,15,14,13,7,10,11,9,8,12,4,2,1,6,3,5,0,
mnist,100,10,10000,1.75,0.0030,ý,ý,14,13,15,2,7,10,8,4,9,12,1,11,6,0,3,5,
mnist,1000,10,10000,1.75,0.0030,ý,ý,15,14,10,8,9,7,13,2,4,1,6,12,11,0,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,10,50000,1.6,0.0006,ý,ý,15,13,14,2,4,1,7,10,9,8,12,11,6,3,5,0,
mnist,100,10,50000,1.6,0.0006,ý,ý,15,13,14,2,9,10,12,8,7,4,11,1,6,0,3,5,
mnist,1000,10,50000,1.6,0.0006,ý,ý,15,14,7,10,8,9,13,2,4,1,11,12,6,0,3,5,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,20,1000,2.0,0.0300,ý,ý,15,14,13,2,1,4,7,8,9,12,11,10,6,3,0,5,
mnist,100,20,1000,2.0,0.0300,ý,ý,15,14,13,7,8,10,2,4,9,1,12,11,6,0,3,5,
mnist,1000,20,1000,2.0,0.0300,ý,ý,6,10,8,7,9,14,15,1,2,13,4,0,5,12,11,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,20,5000,1.8571428,0.0060,ý,ý,15,14,13,7,9,4,8,10,12,11,2,1,6,3,5,0,
mnist,100,20,5000,1.8571428,0.0060,ý,ý,15,14,13,9,10,8,2,7,4,1,12,11,6,0,3,5,
mnist,1000,20,5000,1.8571428,0.0060,ý,ý,14,7,8,15,10,9,2,13,4,1,6,0,12,11,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,20,10000,1.75,0.0030,ý,ý,15,14,13,4,10,12,11,9,2,1,8,7,6,3,5,0,
mnist,100,20,10000,1.75,0.0030,ý,ý,14,15,13,8,10,2,7,9,4,12,1,11,6,0,3,5,
mnist,1000,20,10000,1.75,0.0030,ý,ý,14,10,7,9,15,8,13,2,4,1,12,6,11,0,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,20,50000,1.6,0.0012,0.1993,0.1993,14,15,13,6,3,11,2,5,1,8,7,10,9,4,12,0,
mnist,100,20,50000,1.6,0.0012,0.1993,0.1993,13,15,14,2,4,7,10,9,8,12,11,1,6,0,3,5,
mnist,1000,20,50000,1.6,0.0012,0.1993,0.1993,14,15,8,9,10,7,13,2,4,12,1,11,6,0,3,5,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,30,1000,2.0,0.0300,ý,ý,15,14,13,2,8,1,4,7,10,12,11,9,3,6,0,5,
mnist,100,30,1000,2.0,0.0300,ý,ý,15,14,13,2,4,8,9,10,7,1,6,11,12,0,3,5,
mnist,1000,30,1000,2.0,0.0300,ý,ý,6,8,14,7,15,10,9,4,13,2,1,0,5,12,11,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,30,5000,1.8571428,0.0060,ý,ý,15,14,13,2,1,10,9,8,12,11,7,4,6,3,0,5,
mnist,100,30,5000,1.8571428,0.0060,ý,ý,13,15,14,2,7,10,4,9,8,1,11,12,6,0,3,5,
mnist,1000,30,5000,1.8571428,0.0060,ý,ý,14,10,8,7,15,9,2,13,1,4,6,0,12,11,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,30,10000,1.75,0.0030,ý,ý,15,13,14,2,9,10,4,11,1,8,12,7,6,3,5,0,
mnist,100,30,10000,1.75,0.0030,ý,ý,14,15,13,9,2,10,7,8,4,12,1,11,6,0,3,5,
mnist,1000,30,10000,1.75,0.0030,ý,ý,14,10,8,15,7,9,13,2,4,1,12,6,11,0,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,30,50000,1.6,0.0012,0.1993,0.1993,15,14,13,1,2,10,9,4,11,12,7,8,6,3,5,0,
mnist,100,30,50000,1.6,0.0012,0.1993,0.1993,15,14,13,10,9,7,8,2,12,4,11,1,6,0,3,5,
mnist,1000,30,50000,1.6,0.0012,0.1993,0.1993,15,14,7,9,10,13,2,8,4,1,12,11,6,0,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,40,1000,2.0,0.0600,0.0000,0.0000,15,14,13,2,7,4,10,1,8,9,11,12,6,3,0,5,
mnist,100,40,1000,2.0,0.0600,0.0000,0.0000,13,14,15,9,7,8,10,2,4,1,12,11,6,0,3,5,
mnist,1000,40,1000,2.0,0.0600,0.0000,0.0000,15,14,8,7,6,10,9,13,4,1,2,0,5,12,3,11,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,40,5000,1.8571428,0.0240,0.1090,0.1145,15,14,13,6,5,2,7,9,4,11,10,1,8,12,0,3,
mnist,100,40,5000,1.8571428,0.0240,0.1090,0.1145,14,13,15,7,8,2,10,9,4,11,12,1,6,0,5,3,
mnist,1000,40,5000,1.8571428,0.0240,0.1090,0.1145,15,14,8,7,9,10,13,2,4,1,6,12,0,11,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,40,10000,1.75,0.0120,0.1450,0.1201,13,15,14,5,4,6,3,11,9,10,12,2,1,7,8,0,
mnist,100,40,10000,1.75,0.0120,0.1450,0.1201,14,13,15,7,8,10,4,2,9,11,12,1,6,0,3,5,
mnist,1000,40,10000,1.75,0.0120,0.1450,0.1201,14,15,9,10,8,7,13,4,2,1,12,11,6,0,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,40,50000,1.6,0.0066,0.1685,0.2533,14,13,15,4,11,7,2,1,10,9,8,12,3,0,6,5,
mnist,100,40,50000,1.6,0.0066,0.1685,0.2533,15,14,13,9,10,7,8,12,4,6,11,2,3,0,5,1,
mnist,1000,40,50000,1.6,0.0066,0.1685,0.2533,14,15,13,10,9,2,7,8,4,12,1,11,6,0,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,50,1000,2.0,0.1200,0.2440,0.2654,15,14,13,6,2,4,9,7,8,11,1,10,5,3,12,0,
mnist,100,50,1000,2.0,0.1200,0.2440,0.2654,15,14,13,10,7,9,2,8,4,1,12,11,6,0,3,5,
mnist,1000,50,1000,2.0,0.1200,0.2440,0.2654,15,6,7,14,8,10,4,9,13,2,1,0,5,3,12,11,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,50,5000,1.8571428,0.0420,0.2462,0.2700,14,13,15,4,3,2,1,7,9,12,10,11,6,8,0,5,
mnist,100,50,5000,1.8571428,0.0420,0.2462,0.2700,14,15,13,10,7,4,8,9,2,12,11,1,6,0,3,5,
mnist,1000,50,5000,1.8571428,0.0420,0.2462,0.2700,15,14,7,9,8,13,10,2,4,1,6,0,12,11,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,50,10000,1.75,0.0180,0.4099,0.3301,14,15,13,6,4,2,3,12,9,1,11,7,10,8,0,5,
mnist,100,50,10000,1.75,0.0180,0.4099,0.3301,13,14,15,4,7,10,9,12,2,8,11,1,6,5,0,3,
mnist,1000,50,10000,1.75,0.0180,0.4099,0.3301,15,14,13,7,10,9,8,4,2,1,12,11,6,0,5,3,
dataset,k,dimension,trajectoryNumber,height,leafnode,radiusMean, radiusSD, fastest
mnist,10,50,50000,1.6,0.0090,0.3973,0.2011,13,14,15,11,12,2,9,4,1,7,10,8,6,3,0,5,
mnist,100,50,50000,1.6,0.0090,0.3973,0.2011,14,13,15,9,12,4,8,2,10,7,11,3,6,0,1,5,
mnist,1000,50,50000,1.6,0.0090,0.3973,0.2011,15,14,13,8,7,10,4,9,2,12,11,6,1,0,5,3,
